State,County,FIPS State,FIPS County,N of CDC Rows,Population2010,Lack Health Insurance,Arthritis,Binge Drinking,High Blood Pressure,Take Blood Pressure Meds,Cancer Excl Skin Cancer,Asthma,Corornary Heart Disease,Routine Checkup,Cholesterol Screening,Colon Screening,COPD,Core Med Services Male,Core Med Services Female,Smoking CDC,Dental Visits,Diabetes CDC,High Cholesterol,Kidney Disease,No Leisure Physical Activities,Mammography CDC,Poor Mental Health,Obesity CDC,Pap Test,Poor Physical Health,Sleep Less Than 7 Hrs,Stroke,Teeth Lost,% Low Birth Rate,% Smokers,% Obese,Food Environment Index,% Excessive Drinking,Teen Birth Rate,Primary Care Physician Rate,Dentist Rate,% Receiving HbA1c,% Mammography,% Unemployed,% Children in Poverty,Association Rate,Air Polution,Diabetes Prevalence,% Food Insecure,% Limited Access,Drug Overdose Mortality Rate,Household Income,Population,% < 18,% 65 and over,% Female,% Rural
South Dakota,Minnehaha,46,46099,34,132771,11.76236377,22.32537602,19.77246387,26.45053739,74.44658698,6.241957958,8.018348886,5.807870695,68.87753726,70.43689812,64.96239088,5.554404953,44.12053912,42.34608386,19.62921722,70.7499695,7.885575163,30.68958583,2.521347282,19.26884109,82.37969662,10.70755963,31.86013738,82.48115703,10.31643808,27.58053265,2.698564446,13.1532074,6.751117735,15.79427415,30.1,8.3,19.96027156,28.01021311,91.79414,52.31745,88.49509269,70.5,2.42014092,11.3,14.79505608,9.4,8.4,20830,4.52310128,10.26292904,60244,187318,25.2725312,12.87009257,49.68022294,13.63620271
South Dakota,Pennington,46,46103,19,67953,11.48937059,27.51900137,18.1254161,30.48968846,75.9522155,6.986926258,8.30657219,6.809611055,68.92030374,71.67624387,64.93478728,6.331577708,44.52012862,37.66560417,19.44017188,66.19614292,8.684424529,34.41957088,2.875455094,19.88772828,76.67006755,11.46975557,28.01121363,81.47420864,11.87327859,26.43009727,3.268672465,15.12685827,6.90362907,15.46540445,26.7,7.9,18.67358815,36.79775281,87.3949,84.11659,77.51159196,62.24,2.901834661,19.8,13.43121562,6.7,9,12160,8.286973132,8.27418821,51508,109372,23.37526972,16.95863658,49.6187324,20.80179895
Tennessee,Davidson,47,47037,156,601222,15.72657038,24.96241355,16.35420593,33.26138232,75.09226924,5.409212903,10.51598561,5.61563183,68.70521837,74.56876229,63.87129247,7.196684419,29.88062263,34.28610463,22.26047134,61.6058426,10.1063998,35.56532612,2.722169016,26.46070021,80.05545955,13.93365429,31.99556237,84.46241837,13.25549498,39.88753589,3.09422892,16.73504196,8.773807286,20.94883479,30.4,7.1,17.62607413,33.01679283,91.91488,75.53952,87.18247495,62.91989664,3.634551301,22.2,13.31587343,10.5,10.9,107750,7.341723781,25.20124077,54666,684410,21.32888181,11.45351471,51.83574173,3.411943238
Tennessee,Hamilton,47,47065,50,167596,16.47596184,30.21560598,12.62649526,40.5089841,79.62083582,6.271662212,10.77874174,7.528983389,72.78438388,76.40558009,64.76431001,9.286913172,30.1315992,26.98629383,23.62318134,57.95638858,13.22965226,37.89109227,3.428337192,29.86331058,79.76452302,14.97688608,34.02933602,84.65409735,15.78689229,39.90084966,4.292045753,19.47373863,10.15859995,20.14660667,31,6.7,14.37457313,29.60573384,109.85659,71.00168,85.19816072,63.99197593,4.712780342,19.1,14.28982937,10.8,13.7,53410,13.81660521,18.06113695,48690,357738,21.03327016,16.7094354,51.76833325,10.02220155
Tennessee,Knox,47,47093,68,178628,15.54140672,28.0173741,14.59031339,35.41317934,74.19402165,6.012367602,10.92413395,6.626195781,68.52971315,73.52894115,63.73263038,8.688434624,31.38858018,33.0830049,24.12182133,55.66670343,10.82849441,36.1157215,3.005954834,27.26492991,79.22437972,16.15643908,32.48772589,81.85767013,15.31043118,36.95234118,3.517452471,18.59532884,8.374006032,20.13521278,31.6,7.2,16.70771343,24.27278918,113.444,58.31645,89.07141228,66.77115988,4.073210659,17.3,12.0977391,11.4,11.6,62050,11.37562281,33.9208023,52174,456132,21.21995387,15.15021967,51.42436839,10.92136984
Tennessee,Montgomery,47,47125,34,132900,15.4740015,23.26517607,16.7084605,30.95323175,71.54395786,4.549114372,10.44602709,4.877088036,70.1589067,72.62900978,61.6030775,6.772051166,35.18245448,31.39886983,22.92820316,59.91094281,9.164684725,31.89419187,2.404277652,26.10417833,78.77251843,15.10124153,36.52190895,83.08646501,13.24077201,41.75135741,2.584156509,16.8942009,7.5366394,21.04055819,30.8,6.8,17.16975103,35.38144134,41.86501,43.93718,82.53883235,54.36810857,5.199269659,16.9,7.235927413,9.5,10.7,28490,12.3920143,15.71203127,55351,195734,26.88495611,9.058211655,50.00408718,19.74224022
Tennessee,Rutherford,47,47149,25,108750,13.78332874,21.36283586,17.22851678,28.45931678,70.47600276,4.842347586,10.02726805,4.756006437,67.45012966,73.14458667,62.38460966,6.436443218,32.53465011,31.9028892,21.60003402,60.46658483,8.062708046,32.43671448,2.234895632,23.73927632,77.69545563,13.99809747,29.68774437,84.35197517,11.71359172,37.83265195,2.33605977,14.78573517,8.266197025,20.32739602,36.1,7.8,17.58284928,25.11306497,43.53475,53.85222,87.46654773,68.59838275,3.761384279,13.1,6.965560661,10.4,10.9,35520,7.956014294,16.41048083,61232,308251,24.89821606,10.09274909,50.77128704,17.02144674
Tennessee,Shelby,47,47157,178,646871,19.92999423,28.8800427,11.78756615,42.10783448,78.69436565,5.159628272,11.82567946,6.776543855,72.38291808,73.67628136,61.98399866,8.974271068,23.37962252,30.78035744,25.04278674,51.17998658,14.72957591,36.78394456,3.585815564,32.08944349,82.94774198,16.08458734,40.9157424,83.8065653,16.70192898,41.41962339,4.682728241,23.62952783,11.47694908,20.51838684,32.5,5.8,13.14183376,44.50554431,82.72313,70.83221,84.00257677,60.28081123,5.455138123,33,9.125128322,9.8,12.6,202820,11.30921309,19.27813692,47639,934603,25.22996395,12.52959813,52.41059573,2.75978716
Texas,Bell,48,48027,27,127875,22.01901466,17.67563558,19.72362698,28.04034409,67.87369697,3.748621701,9.663745064,3.889784555,69.32095797,66.19145181,58.08425572,4.714403128,31.25973646,30.39699707,20.4688868,58.77267957,9.033725904,30.79787214,2.304615445,26.29461975,77.2627433,13.55933685,35.8221349,82.4733435,11.07262561,39.88667761,2.278468035,14.16585024,8.754947416,17.05435153,29.3,5.9,19.51704768,48.68099724,80.01409,77.84707,82.29023384,60.18318966,4.428589702,19.6,8.061121212,9.3,9.9,65980,12.77113379,6.470932571,51993,340411,27.94210528,10.47762851,50.18433599,15.18622979
Texas,Bexar,48,48029,311,1327135,29.50471881,21.21938567,17.36560365,29.50377317,74.22314527,4.906596465,8.439450998,5.946162372,68.72927698,70.73678209,57.71998727,5.431452716,30.74807582,29.74035716,15.85066862,54.85737276,12.83706096,37.15363102,3.221974856,30.52492233,77.97168351,12.58296858,38.08440287,82.31085654,14.20827896,35.16336115,3.000017255,14.79397597,9.064432771,13.66189017,27.2,7.8,19.01755108,40.05860193,72.98105,81.71392,83.23609732,57.47829519,3.722262783,22,5.712018371,9.9,9.2,202440,10.6662621,10.8054856,53170,1928680,25.96039779,11.75078292,50.69410167,4.539084765
Texas,Brazoria,48,48039,12,86706,15.09432219,17.67259475,19.56421701,26.37913639,72.36438655,4.808848292,7.987073559,3.769176297,68.5169573,76.93901806,64.9735151,3.751291721,34.29068807,33.42781122,14.06363573,68.96910133,7.932355316,32.43724079,2.029640394,19.27344705,78.38015016,9.830708371,28.44182986,81.93996263,8.738179595,32.39824695,1.869395428,7.900709293,8.189537941,13.7009712,30.9,7.5,19.41476805,35.92623993,65.25907,52.23112,82.78340412,53.99792316,5.166875471,13.1,6.959042713,11.2,10.2,49130,6.855156525,8.087569117,74510,354195,26.65480879,11.44030831,49.39990683,22.52862699
Texas,Brazos,48,48041,42,170058,21.8064578,14.75077915,19.02042597,21.63493514,63.55576156,3.769735032,9.275737689,3.856386057,66.01729645,61.02449341,60.72702843,4.495058157,27.68872561,28.71744052,17.00377342,63.30874408,6.982522434,27.80826542,2.139715274,21.70469428,80.30654894,13.95071564,28.44963248,80.32432758,10.12523374,34.79930965,2.048407602,13.35017053,7.254458414,15.18712958,28.7,5.6,20.05898792,20.27606429,86.03171,50.81278,82.92852186,62.28467815,3.420575983,22.5,7.952119868,9.2,8.1,45210,12.43363787,8.532343788,42279,220417,20.50431682,8.540629806,49.32559648,12.06357678
Texas,Cameron,48,48061,48,175001,41.75948309,21.77116416,14.21320792,31.89769658,73.47900183,4.413728493,8.758275096,7.01279707,64.48690693,64.51778561,46.93857749,6.281002394,21.72060388,20.44866544,17.58876635,46.72973012,15.78483723,38.28486294,3.993029754,38.66167222,75.5228313,14.35959623,43.91121994,81.76506077,16.53839807,35.03522894,3.625840424,19.13476323,7.919754763,17.31549576,30.7,7.8,14.57771932,60.54476365,45.48082,31.03273,84.70324748,55.12400562,7.203979261,40.4,5.092904045,8.6,8.8,39170,14.164701,2.925634329,36587,422135,31.0748931,13.16308764,51.53067147,8.42080646
Texas,Chambers,48,48071,1,4116,16.1,22.7,19.9,29.9,75.4,5.8,8.9,5.3,68.8,76.5,63.3,5.6,35.4,32.4,17.8,64.4,9.5,37.2,2.4,22.8,76.2,11.7,32.7,81,11.3,33.4,2.5,10.5,8.375110587,15.15662959,27.3,7.6,20.86412144,28.57142857,10.29257,5.01266,80.98765432,56.98529412,6.075259852,12.6,6.432853871,9.9,9.4,5610,5.158323165,8.553807728,80279,39899,27.71498033,11.17321236,49.46991153,45.72031001
Texas,Collin,48,48085,138,618034,13.7047567,18.9233149,18.76309135,25.02054175,71.20965206,5.221095927,7.943631095,4.000010355,69.77887123,77.21760583,65.31674471,3.966984826,37.85762337,38.45536038,13.52449833,68.12068673,7.70576732,34.41108952,2.052312818,19.8953708,77.72250798,10.05918687,27.20494617,81.2451823,8.778923328,32.99919017,1.897381536,8.165248837,7.798772416,12.11014579,26.2,7.7,18.90280286,13.85743163,93.96944,66.73159,88.3710127,65.38108356,3.520648093,7.2,6.366730225,10.8,8.4,137820,2.253145878,8.287838455,90382,939585,26.64591282,10.4809038,50.89566138,5.242726637
Texas,Dallas,48,48113,470,1951071,28.20573562,20.534499,16.75047284,31.48408474,71.91812312,4.837336622,9.276471845,5.709321906,68.57798373,67.36494556,55.77446213,5.925901056,29.31665526,26.18260448,18.44146502,54.93733073,11.53885609,36.59475519,2.987291339,30.06936857,74.59999303,13.22903979,34.4920005,80.35139946,12.84820814,34.56864291,3.196349748,17.53006385,8.46317986,14.56634984,28.7,6.8,17.38475702,46.20237038,67.7532,80.62186,85.92689982,60.78523385,3.973944263,24.9,7.27661516,10.1,8.7,451950,6.969851797,12.4100841,54429,2574984,26.70109795,10.11524732,50.77926698,0.688304192
Texas,Denton,48,48121,99,361747,17.57848137,17.78065057,19.72358333,24.87975049,68.97828234,4.687182478,8.457916168,3.926265594,67.04138666,71.36142332,62.21144944,4.385004713,34.37059215,32.29260643,16.66750215,65.18184532,7.660171612,31.42900784,2.124172419,20.88285736,74.96070928,11.43233088,31.05301606,82.52762207,9.555531076,31.35776026,1.9880046,10.66888074,7.312199923,14.25643594,22.3,7.5,21.22418811,18.32271951,63.9242,53.46201,85.93779453,63.93480792,3.422705222,9.3,5.892812306,10.9,9,116680,4.347578425,7.606333769,80841,806180,25.5181225,9.429283783,50.8319482,6.905830544
Texas,Ector,48,48135,23,98270,27.37233337,21.57756284,18.17866999,30.66378651,74.31403277,5.349348733,8.855026967,5.888164241,67.36606187,69.18347817,55.37229572,5.77783759,30.5110695,26.82274143,17.89451002,52.84875954,11.25287677,35.58195889,2.873789559,31.94001425,74.47226722,12.50405007,34.82918897,79.53376005,12.62465656,32.86621756,2.855498117,15.23078763,9.108139952,14.84283087,31.8,8.4,19.52732054,76.36442469,58.95783,38.73951,74.50124688,47.95698925,6.411136034,19.4,7.777415389,7.6,8.7,14570,6.397473442,13.16901797,53474,157462,30.17807471,9.803635163,49.40811116,9.455261431
Texas,El Paso,48,48141,131,649096,32.86392891,20.78893831,17.60435221,30.93587636,74.01738572,4.776069025,8.138542065,6.181738294,67.6107793,68.79012627,53.52373316,5.233831976,26.81469228,25.00766928,15.65878191,53.22555308,14.28605245,36.23245606,3.442812465,29.38885681,79.96001624,12.5020584,34.52322415,81.74246953,14.51311131,36.82075918,3.143208401,13.2453654,8.871086131,15.39111835,27.1,8.4,18.42740878,52.3094341,47.63084,43.79904,78.47463516,50.73484385,4.93664656,31.4,4.858824811,11.6,9.7,67010,9.574207272,8.7754358,42048,837918,27.74734521,11.898539,50.86154015,2.174366481
Texas,Fort Bend,48,48157,49,179344,16.00254148,20.12809684,15.91676164,30.83195368,77.67140691,5.220949683,8.300841957,4.605319386,72.01349306,78.40544763,63.85679588,4.239782764,33.53459776,34.11950553,13.91128613,67.32699059,11.02414801,35.78018445,2.442596351,22.43838433,79.63312517,9.839644482,30.41358395,80.80235135,9.764783879,34.79748026,2.44017196,9.429025225,8.865976023,12.32528818,24.6,7.4,18.27764453,15.19858131,80.29751,51.80529,85.07790213,60.75484302,5.026502111,11,4.901639047,11.4,8.5,97360,7.054505766,5.600491723,90972,741237,27.66105847,10.47208922,50.84783949,5.53576767
Texas,Galveston,48,48167,11,81972,13.52474625,19.23614527,20.88222686,27.92382155,73.03741887,5.207214659,8.186736935,4.025241546,68.24401625,77.93814961,64.05729883,4.185313278,40.2242595,30.65318157,15.32931001,69.76762797,8.135301078,32.2147465,2.065178354,20.0636449,75.64892402,10.24003196,31.33401649,81.33164251,9.425702679,34.81340458,1.865038062,7.429506417,8.645257337,15.04772384,29.7,6.9,18.78494237,32.78850358,71.68904,42.80107,82.8032345,59.61140967,5.324501143,18.1,7.510280084,10.7,10.2,53710,7.815205809,15.63383286,64155,329431,24.55203062,13.49508698,50.69741463,6.14982716
Texas,Gregg,48,48183,19,78585,22.37640771,25.23007826,17.24884647,34.59736845,76.95948845,6.276734746,9.799390469,6.823098556,69.70642998,71.46656868,59.39849335,7.201815868,33.2281415,28.15583763,20.04779793,55.2056054,12.27450404,37.65669275,3.275051218,29.18024559,75.34182732,13.7275536,36.5231151,80.76320036,13.93631736,35.41312082,3.766501241,18.79771458,7.921016795,16.23460919,34.9,5.9,19.01407578,59.17243829,74.93473,88.08437,85.06625892,59.78344934,6.091440122,25,14.34234699,10,10.7,26220,10.34440319,6.737509332,45594,123745,26.0220615,14.78443574,51.13661158,13.36235932
Texas,Harris,48,48201,592,2284224,29.29999286,19.25976936,16.07540714,30.50505616,72.04236813,4.778481708,8.859868384,5.750997976,67.41035152,67.69487147,55.01669762,5.782131131,26.52685945,27.87031329,16.80632692,53.23978997,12.21762419,37.35986221,3.07219165,30.31612521,76.65651486,13.30112165,32.81618051,81.38931213,13.27665851,35.91851811,3.145534195,18.97561382,8.694813127,12.85510412,27.4,7.2,18.09407055,41.26338478,57.18343,66.29734,82.56519913,56.44607028,5.278052834,24.4,5.383395607,12,9.4,724750,6.340430436,10.1994749,56415,4589928,26.99654548,9.756754354,50.28525502,1.213280329
Texas,Harrison,48,48203,2,1868,16.59635974,25.75182013,19.70802998,31.33211991,77.12408994,6.891970021,9.108029979,6.6,68.75182013,76.73940043,63.39197002,6.691970021,35.62847966,31.51605996,19.49197002,60.92408994,10.26788009,37.48832976,2.791970021,24.74817987,74.63576017,12.41605996,36.37955032,80.81970021,12.6,33.63576017,3.091970021,13.18832976,8.44459279,16.33782465,33.8,6.5,19.06294271,44.84506319,29.96434,21.04187,86.48090815,58.9877836,6.051168709,24.8,12.13555869,10.1,12.6,13990,4.44811012,10.4677593,47181,66534,25.52830132,15.85054258,51.18736285,56.05430361
Texas,Hidalgo,48,48215,62,354402,37.48239457,18.35360664,14.63378536,29.84744217,73.08640329,4.377054588,7.863020525,6.013537734,63.46639579,66.56088679,52.83700402,5.404354095,28.94570883,26.21061845,14.66672338,51.72764093,12.53739567,37.82691322,3.45636791,28.97772727,77.94645403,12.67591125,31.95064164,81.23979803,13.56012297,33.01269039,3.063819335,13.68643913,8.009334723,15.12499417,33.5,7.1,14.45876093,62.49923568,44.87691,25.53413,88.00679777,57.86267996,7.845178301,43.2,3.727870223,8.9,10.3,75670,21.25028198,2.93276052,35928,849843,33.28720717,10.94484511,51.13520968,5.138692952
Texas,Jefferson,48,48245,34,118296,22.32708122,25.20335683,15.17304304,36.84231166,78.00599598,5.728717793,10.00698925,6.526586698,72.59220515,71.27242933,59.40075911,6.684672347,29.90249205,25.18647376,20.15594695,53.40843816,13.90455806,37.69977091,3.362472949,30.65095692,77.55782444,13.3142862,39.40269747,81.27514286,13.65981605,37.89512494,4.066742747,18.56498867,10.25887633,17.14933921,34.3,5.7,16.80646113,46.60338025,59.37682,54.18586,84.36449227,59.67053081,7.040239286,30,11.95400853,10,12.4,60530,7.968102406,12.08583042,46198,254679,23.9132398,13.69881302,48.74371267,8.402008935
Texas,Jones,48,48253,2,5139,32.74261529,14.76596614,25.28077447,29.11922553,61.8328274,3.040825063,7.802957774,4.208873322,61.35117727,59.39377311,48.4209963,4.707394435,28.13224363,4.957968476,26.61124732,46.1704028,8.836388402,31.29910488,2.073963806,28.7375754,10.69877408,12.81153921,38.95769605,81.57958747,11.54792761,40.29527145,2.202957774,16.50414478,6.994171524,17.38747354,29.4,6.7,20.54771907,55.43578688,25.03756,9.9955,74.86910995,32.98969072,5.864581482,26.5,15.52328493,7.5,10,3550,8.748129159, ,40931,20009,17.68704083,14.51346894,36.91838673,85.14998515
Texas,Kaufman,48,48257,1,65,11.3,27.7,18.4,33.8,78.9,7.5,8.9,5.8,71.5,83.4,65.4,6.3,33.8,42.6,16.5,70.8,10,40.6,2.5,21.7,74.7,10.8,33,79.9,11.7,30.5,2.6,9.1,7.959203127,16.12336755,29,7.4,20.07997499,36.03266162,30.51705,40.55767,86.05472198,58.38926175,3.78601546,15.9,7.672857267,10.2,9.4,18000,3.99947493,12.7804436,62363,118350,27.52513731,12.19602873,50.6852556,48.81761006
Texas,Lubbock,48,48303,60,229573,22.79974561,21.33170233,18.43578078,29.96640981,71.46743737,5.200900803,9.194648761,5.600781886,66.70533774,67.03658096,59.29244075,5.743363549,30.11775035,27.14643011,18.02678799,51.91616392,9.899524334,36.40385193,2.784178017,27.78796418,76.77809281,13.09545243,35.57833064,79.24043594,11.96658405,35.15572389,2.848655547,15.19043659,9.269466927,16.09483685,30,7,19.35159982,39.23198304,78.14248,54.10095,82.32179226,54.44579781,3.390329417,22,9.116622642,8.2,9.2,48130,8.154473124,10.93061957,48587,303137,24.08811857,12.11465443,50.66323148,11.33554017
Texas,McLennan,48,48309,35,124770,26.331849,23.07923219,16.25022842,31.89367236,72.28360343,5.193462371,10.06420694,6.243981726,67.94227378,64.4430424,56.93497796,6.75917368,27.40837461,23.54780236,20.30414843,53.67953595,11.94415725,35.81151318,3.203023964,31.26578344,75.72365312,14.94834175,37.31036788,80.10008015,13.96224493,35.08802116,3.559442174,20.62213513,8.085788241,16.10226677,30.6,5.3,18.02025608,38.6673858,70.01233,52.02998,80.8677686,59.88338192,3.976036275,24.5,12.13004384,9.6,9.4,47880,20.17362248,8.276281263,46662,247934,24.82152508,13.93516016,51.22330943,23.35189395
Texas,Midland,48,48329,25,112773,21.8017717,22.62711376,19.22796148,30.93926028,74.44459667,5.823456856,8.621823486,5.530063934,67.1256471,72.48167647,58.43890382,5.219839855,34.02875511,30.35016626,16.36328731,62.98554973,9.837552428,36.05909482,2.634876256,25.65873392,75.45536077,11.40755677,32.87029963,81.3067791,11.31559859,32.63618508,2.615376908,11.99606909,8.209800011,13.74740338,30.9,8.1,21.40174886,59.81420267,36.62844,51.67164,80.45417681,48.94859813,4.420176807,13.2,10.49187656,7.7,8.9,16710,7.268302171,7.508259085,68729,162565,28.36526928,10.03844616,49.72595577,12.29177626
Texas,Montgomery,48,48339,2,4047,18.64571287,20.5191747,20.06515938,27.34442797,73.98710156,6.085347171,8.768939956,5.454287126,67.42802076,67.86387447,61.62322708,5.286360267,32.69318013,27.94368668,17.09520633,61.80479367,8.410600445,34.68230788,2.636866815,22.86110699,74.12525327,11.87575982,27.18156659,79.76212009,10.47373363,33.47677292,2.711613541,12.98156659,7.03892708,14.15784463,25.9,7.5,21.03573638,30.38147479,61.76066,45.48699,82.41362764,58.34591005,4.927145915,14.2,6.045847991,11.4,10.1,75610,5.855056188,10.60327685,72506,556203,26.61186653,12.63873082,50.47347821,22.72559715
Texas,Nueces,48,48355,74,305204,27.81440479,23.91471278,18.01399851,32.54025177,76.17584992,5.396084914,8.589023407,6.510362905,69.77139192,72.27329557,60.0708821,6.042577751,31.38329511,30.35212448,16.76601322,56.64636374,14.49993185,38.31547227,3.233532981,30.20832361,79.81285697,12.28382164,37.34582443,82.22839969,14.21790081,33.98805815,3.115242264,14.57032215,8.466866232,14.49650155,33.1,7.8,18.58817538,47.98874164,78.1174,48.4295,83.93747922,62.21574344,5.693007961,23.3,7.589341562,9.1,10.8,38250,10.49474303,17.91539109,53562,361350,25.06876989,13.5945759,50.65725751,6.447241956
Texas,Potter,48,48375,32,105486,28.61907552,23.89316118,16.69105663,32.69802154,75.68756233,5.626808297,9.727061411,6.934762907,66.32588874,67.61494606,52.92396432,7.355640559,28.58774624,25.12829096,21.68378173,53.53942419,12.703354,38.97016571,3.354162638,32.60237377,74.21219783,14.49248621,36.51022695,78.90674592,15.07975371,35.27004342,3.682309501,20.26508541,9.390862944,18.36859983,33.3,6.7,18.28558566,72.95243662,74.71142,48.82813,84.42028986,53.23193916,3.340082754,28.7,11.32986322,7.6,9.9,20700,10.37735964,15.64812044,41563,120832,27.45547537,12.14909958,48.44494836,8.996225418
Texas,Randall,48,48381,23,85209,16.13314673,23.42904975,19.66976024,30.27723832,76.27822648,6.626503069,8.663992067,5.739683601,67.98346888,75.61642315,63.96726167,5.656241712,38.77084698,32.62237909,16.87187386,64.4088547,9.201716955,35.60593599,2.55035853,22.65366217,74.13930571,11.52608527,30.34023167,81.2795984,10.97853278,32.96971564,2.60750977,10.93234517,7.723507076,14.25847763,25.8,7.7,21.17929522,28.67036875,62.17903,55.09392,86.55097614,60.3652968,2.975140222,11.4,8.290537273,7.6,8.5,19070,3.624300141,10.74196271,65795,132501,24.17491189,13.98253598,50.84867284,14.37564713
Texas,Smith,48,48423,27,96899,22.30390407,24.4967399,16.35692732,33.65087359,77.28915675,6.221238609,9.644138742,6.687936924,69.1347114,70.31461935,58.85177453,6.617716385,30.42600646,28.44868987,18.60189785,51.14758047,12.30203511,37.0503741,3.235073633,28.22720874,76.86342584,13.02552761,38.06830205,78.82372574,13.17293987,35.25866108,3.688806902,17.85681173,7.740371165,16.4745783,29.4,6.6,17.67330994,40.07179293,100.02871,59.03502,87.40625,67.4184261,4.491848933,21.7,14.08475975,9.9,10.8,43310,6.531186156,8.844675505,52520,225290,24.80314262,16.01047539,51.7075769,31.60780873
Texas,Tarrant,48,48439,242,1150570,24.08883823,19.90259697,17.18053156,29.11529946,71.91827546,4.882840244,9.504471697,5.208790599,67.86688824,69.42405425,58.33140313,5.748743319,37.05254231,30.67895139,19.28650895,55.51501221,11.25585571,34.60375579,2.743295323,29.57892114,78.4332523,12.8977293,33.06713933,80.28656475,12.41840549,37.30970206,2.853185986,15.65333131,8.216972094,15.327162,28.8,6.9,17.80918658,34.93745724,56.89791,57.51481,84.62305392,60.81864696,3.945755045,19.6,6.940738402,10.9,10.8,333230,8.033121537,9.958400129,61553,2016872,26.74552475,10.79364481,51.06546177,1.288201327
Texas,Taylor,48,48441,35,111918,21.85546829,24.20869833,17.4756402,30.40629032,74.43796976,5.934299219,9.384198252,6.369172072,66.81935971,68.67478958,57.04327811,6.671939277,32.11318733,30.55472221,20.58651066,53.3165657,10.92727801,36.7412427,2.995318894,28.0248137,75.75478475,13.35176022,34.12472971,80.4499455,13.18039279,32.90226863,3.250164406,16.37706982,8.792203272,18.42011225,32.3,6.4,18.6610783,43.66505672,66.88668,76.90336,76.42323174,59.11894273,3.743925027,20.7,12.34831056,7.6,9.4,24190,12.32372112,13.97987389,48215,136535,24.66693522,14.32453217,50.97813747,16.03348897
Texas,Tom Green,48,48451,22,93198,23.67107771,22.77388034,17.91809803,30.13841713,75.39519088,5.958339235,8.773930771,6.382919161,66.99650744,69.64040108,58.95985858,6.117508959,33.56974506,30.00294427,17.55925771,58.6110056,11.24280349,37.36803687,2.96985343,27.28018842,74.54303526,12.29004163,31.16937488,79.94212215,12.63900298,34.13795039,3.061165476,13.98840962,7.636068237,15.3626745,27.2,6.7,18.97926674,41.53465864,67.73634,51.52636,88.04042673,60.59782609,4.505036343,19.7,11.68451801,7.2,11.2,16330,16.60371896,11.04506102,48221,118386,23.6624263,14.99079283,50.28128326,15.64087676
Texas,Travis,48,48453,189,756016,21.25605371,14.58320009,20.69327607,22.73120635,68.27527156,4.306603696,8.365535518,3.975641918,63.73712395,69.41205715,61.53250143,4.083587781,33.54773603,26.54426163,15.11149724,64.27362992,8.192040512,30.15597659,2.257106331,20.88482307,79.41936335,11.51854511,25.53871572,83.02025222,9.644947726,29.76868823,2.050300126,11.70236715,7.729005067,13.20207989,21,7.2,22.58923656,31.02499119,84.65371,68.20515,83.97454868,61.78633976,3.137239872,16.1,9.340805978,10,6.8,180830,7.191998571,11.76628695,70068,1199323,22.53688122,9.040517025,49.59848181,5.463522171
Texas,Webb,48,48479,57,236084,41.95422011,19.70436878,15.51983913,29.45231189,70.19589553,3.86771361,8.653497908,6.187424815,64.14339134,63.17605005,43.97542612,5.637181681,22.76612392,19.4736598,17.50624058,44.63420732,14.62968859,36.04345614,3.669508311,38.20500754,76.25102252,14.29679097,40.79440708,82.29718066,16.01717778,35.43134859,3.222179394,18.48438607,8.046642626,18.10121684,31.1,8.4,15.83313294,70.72317978,32.25555,27.65558,85.84183674,48.81578947,4.893731338,43.3,3.410932037,7.4,7.8,17400,12.71274785,10.02987913,36718,271193,33.75566479,9.040425085,51.11083251,2.599638839
Texas,Wichita,48,48485,31,104553,20.59164921,23.4906172,17.95459623,32.40807246,72.96179928,5.632137767,9.191222633,6.407790307,70.37506336,69.99190267,60.24923627,6.833691047,29.87222557,31.37498589,21.41894733,59.00644649,11.87454784,37.59991392,2.905308313,29.04637265,76.99602976,13.45773914,30.76523773,80.32116056,13.03909405,38.31725728,3.252399262,14.61986648,8.318483719,19.79843194,32.9,6,18.17429541,48.69435625,79.72362,79.6432,82.08812261,62.55468067,4.387399172,22,11.23723473,8.5,12,25830,12.91846435,15.66059945,45071,131838,22.46469152,14.46396335,48.28122393,10.66692015
Texas,Williamson,48,48491,33,134170,16.86939182,16.87842588,21.92208616,25.6841194,67.90667511,4.651524931,8.318083029,3.756710144,67.29035477,74.19759484,64.82578296,4.087424909,34.6646292,34.52178356,15.50254826,67.56870388,7.508590594,31.50517701,2.052295595,20.66041142,77.23646195,10.64420735,32.17755385,84.51309905,9.255485578,34.00796601,1.86900723,8.927793098,7.412657765,12.77067042,30.2,7.5,22.14699315,19.34731091,66.27153,54.09311,86.18023677,68.06651635,3.338052333,7,6.194519718,9.8,7.8,65940,7.993775045,6.354480433,82370,528718,26.35847465,11.74274377,50.84090196,11.98994982
Utah,Davis,49,49011,18,67300,11.92960475,19.68056018,10.13870134,22.91207875,67.47880238,5.174606241,8.675890045,4.059485884,60.91422585,67.32329272,69.8036315,4.240136701,36.46178752,32.56927489,9.515855869,74.52095394,7.527555721,32.72834621,2.24517682,17.94775037,75.44533135,11.52252303,28.7571471,78.88788559,10.21865082,31.41710698,2.084884101,10.83851709,6.512501235,6.821751688,24.7,8.1,10.14001188,15.59456492,51.18393,63.98252,86.2475442,61.18233618,3.147167428,7.1,2.321131522,8.7,6.8,38310,6.140569826,16.96401644,77095,342281,32.77278026,9.53660881,49.5768097,0.919475723
